date,month,day,cf,income_item,expense_item,dedu_item,content,amount,payment_type,user,group,entry_date,update_date
2022/05/08,5,8,支出,,副食物費,,SA,1490,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/08,2022/05/08
2022/05/08,5,8,支出,,車関連費,,ETC,7910,三菱UFJ-VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/08,2022/05/08
2022/05/07,5,7,支出,,交際費,,6ママ蒲田泊のみ,2800,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/05/07,2022/05/07
2022/05/07,5,7,支出,,交際費,,6ママ蒲田泊のみホテル,4400,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/05/07,2022/05/07
2022/05/07,5,7,支出,,教養費,,プロのファスナー、ヒモ、布,2096,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/05/07,2022/05/07
2022/05/07,5,7,支出,,保険・衛生費,,ドクダミ茶,2160,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/05/07,2022/05/07
2022/05/07,5,7,支出,,車関連費,,ガソリン,3799,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/07,2022/05/07
2022/05/07,5,7,支出,,住宅・家具費,,Amazon Ring,27460,AmazonMaster,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/07,2022/05/07
2022/05/06,5,6,支出,,教育費,,自由学園　授業料,145100,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/05/06,2022/05/06
2022/05/06,5,6,支出,,副食物費,,Pare,2052,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/06,2022/05/06
2022/05/06,5,6,支出,,副食物費,,Yストア,2115,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/06,2022/05/06
2022/05/05,5,5,支出,,副食物費,,鎌万水産,7452,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/05/05,2022/05/05
2022/05/05,5,5,支出,,副食物費,,河野肉,1377,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/05/05,2022/05/05
2022/05/05,5,5,支出,,副食物費,,お茶,160,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/05,2022/05/05
2022/05/05,5,5,支出,,副食物費,,SA,356,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/05,2022/05/05
2022/05/05,5,5,支出,,車関連費,,ガソリン,8752,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/05,2022/05/05
2022/05/05,5,5,支出,,車関連費,,ガソリン,5535,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/05,2022/05/05
2022/05/05,5,5,支出,,車関連費,,ETC,13290,三菱UFJ-VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/05,2022/05/05
2022/05/05,5,5,支出,,車関連費,,ETC,1430,三菱UFJ-VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/05,2022/05/05
2022/05/04,5,4,支出,,副食物費,,たい焼き若葉,360,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/05/04,2022/05/04
2022/05/04,5,4,支出,,副食物費,,胡麻煎餅,756,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/05/04,2022/05/04
2022/05/04,5,4,支出,,主食費1,,餃子会館,1160,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/05/04,2022/05/04
2022/05/04,5,4,支出,,主食費2,,宇都宮餃子　みんみん,945,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/04,2022/05/04
2022/05/04,5,4,支出,,主食費2,,宇都宮餃子　龍門,640,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/04,2022/05/04
2022/05/04,5,4,支出,,車関連費,,有料道路　あぶくま高原道路,310,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/04,2022/05/04
2022/05/04,5,4,支出,,娯楽費,,南大門　温泉,6380,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/04,2022/05/04
2022/05/04,5,4,支出,,車関連費,,軽油,12012,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/04,2022/05/04
2022/05/04,5,4,支出,,車関連費,,ETC,6530,三菱UFJ-VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/04,2022/05/04
2022/05/03,5,3,支出,,主食費1,,酒田　冨重ランチ,13200,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/05/03,2022/05/03
2022/05/03,5,3,支出,,主食費1,,黒米,1278,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/05/03,2022/05/03
2022/05/03,5,3,支出,,調味料,,黒文字お茶、飛び魚,2013,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/05/03,2022/05/03
2022/05/03,5,3,支出,,特別費,,大正ロマン館　銀山温泉,2267,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/05/03,2022/05/03
2022/05/03,5,3,支出,,交際費,,大正ロマン館,1944,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/03,2022/05/03
2022/05/03,5,3,支出,,車関連費,,ETC,3130,三菱UFJ-VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/03,2022/05/03
2022/05/02,5,2,支出,,副食物費,,生協　5-1,135,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/02,2022/05/02
2022/05/01,5,1,支出,,交際費,,お土産,2296,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/05/01,2022/05/01
2022/05/01,5,1,支出,,主食費1,,道の駅あだちランチ,1950,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/05/01,2022/05/01
2022/05/01,5,1,支出,,通信費,,ビッグローブ,1763,SONY Family Card - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/05/01,2022/05/01
2022/05/01,5,1,支出,,車関連費,,ETC,4500,三菱UFJ-VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/01,2022/05/01
2022/05/01,5,1,支出,,職業費,,Atok,330,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/05/01,2022/05/01
2022/04/30,4,30,支出,,主食費1,,ミンミンランチ4人,2740,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/30,2022/04/30
2022/04/30,4,30,支出,,調味料,,キャンピング、飲み物,767,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/30,2022/04/30
2022/04/30,4,30,支出,,副食物費,,キャンピング、食べ物,1646,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/30,2022/04/30
2022/04/30,4,30,支出,,特別費,,ヒヨコ、煎餅,3310,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/30,2022/04/30
2022/04/30,4,30,支出,,通信費,,BIGLOBE,1806,SONY Family Card - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/30,2022/04/30
2022/04/30,4,30,支出,,副食物費,,SA,432,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/30,2022/04/30
2022/04/30,4,30,支出,,主食費2,,宇都宮餃子　オリオン,840,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/30,2022/04/30
2022/04/30,4,30,支出,,教育費,,はる果　Suicaチャージ,3000,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/30,2022/04/30
2022/04/30,4,30,支出,,車関連費,,ETC,5090,三菱UFJ-VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/30,2022/04/30
2022/04/30,4,30,支出,,通信費,,Iij,4511,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/30,2022/04/30
2022/04/30,4,30,支出,,通信費,,BB excite,2420,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/30,2022/04/30
2022/04/30,4,30,支出,,教育費,,はる果Suica,3000,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/30,2022/04/30
2022/04/29,4,29,支出,,副食物費,,業務用スーパー,2913,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/29,2022/04/29
2022/04/29,4,29,支出,,副食物費,,卵ほか,665,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/29,2022/04/29
2022/04/28,4,28,支出,,副食物費,,業務スーパー,1655,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/28,2022/04/28
2022/04/28,4,28,支出,,娯楽費,,Netflix,1490,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/28,2022/04/28
2022/04/27,4,27,貯蓄,,,,ソニー生命,5623,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/27,2022/04/27
2022/04/27,4,27,支出,,保険・衛生費,,アフラック,4040,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/27,2022/04/27
2022/04/27,4,27,貯蓄,,,,ソニー生命,22781,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/27,2022/04/27
2022/04/26,4,26,支出,,教養費,,オーディブル,1500,SONY Family Card - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/26,2022/04/26
2022/04/25,4,25,支出,,住宅・家具費,,町内会費,3600,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,控除,,,健康保険料,,19352,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,控除,,,厚生年金保険料,,53985,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,控除,,,雇用保険,,1939,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,控除,,,所得税,,20590,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,控除,,,住民税,,36800,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,支出,給与,特別費,住民税,知子団体保険料,12760,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,支出,給与,特別費,住民税,知子マッチング拠出,25320,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,支出,給与,特別費,住民税,知子マッチング拠出,25320,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,収入,給与,,,知子,579959,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,支出,,副食物費,,牛乳　他,847,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,収入,給与,,,昌幸4月分,518800,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,支出,,保険・衛生費,,診察,1480,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,支出,,保険・衛生費,,薬,2680,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,支出,,通信費,,住民票,250,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,支出,,副食物費,,生協,4131,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,支出,,特別費,,右折違反　反則金,7000,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,控除,,,所得税,,19670,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,控除,,,住民税,,30400,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,控除,,,健康保険料,,26102,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,控除,,,厚生年金保険料,,48495,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,控除,,,介護保険,,4373,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/25,4,25,控除,,,雇用保険,,1556,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/25,2022/04/25
2022/04/24,4,24,支出,,保険・衛生費,,葛根湯、タンスにゴン,2319,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/24,2022/04/24
2022/04/24,4,24,支出,,教養費,,ノルディックランチ,1600,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/24,2022/04/24
2022/04/24,4,24,支出,,副食物費,,イオン,2506,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/24,2022/04/24
2022/04/24,4,24,支出,,副食物費,,イオン,3778,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/24,2022/04/24
2022/04/23,4,23,支出,,教養費,,ファスナー、年会費,962,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/23,2022/04/23
2022/04/23,4,23,支出,,保険・衛生費,,日焼け止め,382,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/23,2022/04/23
2022/04/23,4,23,支出,,教養費,,Amazon Kindle,1320,SONY Family Card - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/23,2022/04/23
2022/04/22,4,22,収入,その他,,,国税還付金,118631,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/22,2022/04/22
2022/04/21,4,21,支出,,職業費,,Suica,3000,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/21,2022/04/21
2022/04/21,4,21,支出,,副食物費,,イオン,2913,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/21,2022/04/21
2022/04/18,4,18,控除,,,その他控除,固定資産税,91600,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/18,2022/04/18
2022/04/18,4,18,支出,,副食物費,,生協4-3,4352,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/18,2022/04/18
2022/04/18,4,18,支出,,調味料,,生協4-3,2126,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/18,2022/04/18
2022/04/18,4,18,支出,,住宅・家具費,,生協4-3,438,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/18,2022/04/18
2022/04/18,4,18,支出,,教育費,,Oxford EPA Pre-intermediate,4329,AmazonMaster,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/18,2022/04/18
2022/04/17,4,17,支出,,交際費,,ワイン、チーズ、逗子,1124,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/17,2022/04/17
2022/04/17,4,17,支出,,副食物費,,イオン,1008,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/17,2022/04/17
2022/04/16,4,16,支出,,副食物費,,業務スーパー,2938,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/16,2022/04/16
2022/04/16,4,16,支出,,調味料,,業務スーパー,965,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/16,2022/04/16
2022/04/16,4,16,支出,,主食費1,,業務スーパー,374,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/16,2022/04/16
2022/04/16,4,16,支出,,副食物費,,アピタ,983,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/16,2022/04/16
2022/04/16,4,16,支出,,副食物費,,業務用スーパー,2534,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/16,2022/04/16
2022/04/16,4,16,支出,,職業費,,Office,990,三菱UFJ-VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/16,2022/04/16
2022/04/16,4,16,支出,,通信費,,エキサイトモバイル,4599,三菱UFJ-VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/16,2022/04/16
2022/04/15,4,15,支出,,光熱費,,電気,12814,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/15,2022/04/15
2022/04/15,4,15,支出,,光熱費,,ガス,7648,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/15,2022/04/15
2022/04/15,4,15,支出,,副食物費,,イオン,490,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/15,2022/04/15
2022/04/15,4,15,支出,,副食物費,,イオン,2376,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/15,2022/04/15
2022/04/14,4,14,支出,,副食物費,,イオン,1055,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/14,2022/04/14
2022/04/14,4,14,支出,,副食物費,,イオン,654,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/14,2022/04/14
2022/04/14,4,14,支出,,通信費,,Docomo,4683,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/14,2022/04/14
2022/04/14,4,14,支出,,通信費,,Docomo,2972,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/14,2022/04/14
2022/04/14,4,14,支出,,通信費,,Kddi ,5942,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/14,2022/04/14
2022/04/13,4,13,支出,,副食物費,,業務スーパー,670,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/13,2022/04/13
2022/04/13,4,13,支出,,調味料,,業務スーパー,278,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/13,2022/04/13
2022/04/13,4,13,支出,,副食物費,,東急ストア,470,モバイルSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/13,2022/04/13
2022/04/12,4,12,支出,,教育費,,法の世界へ　第八版,1307,AmazonMaster,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/12,2022/04/12
2022/04/11,4,11,支出,,教育費,,自由学園　授業料,153600,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/11,2022/04/11
2022/04/11,4,11,支出,,副食物費,,生協,4821,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/11,2022/04/11
2022/04/11,4,11,支出,,調味料,,生協,2707,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/11,2022/04/11
2022/04/11,4,11,支出,,住宅・家具費,,生協,876,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/11,2022/04/11
2022/04/10,4,10,支出,,娯楽費,,服買い物後夕食　新宿ツバメグリル,6380,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/10,2022/04/10
2022/04/10,4,10,支出,,娯楽費,,3人お茶,2277,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/10,2022/04/10
2022/04/10,4,10,支出,,住宅・家具費,,ゆめ実服3着,33220,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/10,2022/04/10
2022/04/10,4,10,支出,,衣服費,,はるか、知子ベルト、上着、財布、バック,78980,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/10,2022/04/10
2022/04/10,4,10,支出,,車関連費,,ブレーキメンテナンス,4686,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/10,2022/04/10
2022/04/10,4,10,支出,,車関連費,,駐車場,600,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/10,2022/04/10
2022/04/10,4,10,支出,,通信費,,はる果　au,4545,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/10,2022/04/10
2022/04/10,4,10,支出,,車関連費,,ETC,960,三菱UFJ-VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/10,2022/04/10
2022/04/09,4,9,支出,,教育費,,ポーチ用ファスナー、ゴム,1122,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/09,2022/04/09
2022/04/09,4,9,支出,,副食物費,,サミット焼き鳥,2728,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/09,2022/04/09
2022/04/09,4,9,支出,,副食物費,,イオン,930,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/09,2022/04/09
2022/04/08,4,8,支出,,教育費,,ゆめ実宅急便,1830,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/08,2022/04/08
2022/04/08,4,8,支出,,車関連費,,ガソリン　53l,8321,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/08,2022/04/08
2022/04/08,4,8,支出,,副食物費,,アピタ,4678,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/08,2022/04/08
2022/04/07,4,7,支出,,娯楽費,,Suica,2000,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/07,2022/04/07
2022/04/07,4,7,支出,,主食費2,,人形焼,1160,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/07,2022/04/07
2022/04/06,4,6,支出,,副食物費,,イオン,657,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/06,2022/04/06
2022/04/06,4,6,支出,,保険・衛生費,,ゆめ実ママ化粧品,4070,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/06,2022/04/06
2022/04/05,4,5,支出,,保険・衛生費,,化粧品ゆめとママ,6963,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/05,2022/04/05
2022/04/05,4,5,支出,,副食物費,,業務スーパー,4254,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/05,2022/04/05
2022/04/05,4,5,支出,,主食費1,,業務スーパー,466,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/05,2022/04/05
2022/04/05,4,5,支出,,調味料,,業務スーパー,1073,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/05,2022/04/05
2022/04/04,4,4,支出,,保険・衛生費,,はる果皮膚科,1090,MICARD-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/04,2022/04/04
2022/04/04,4,4,支出,,保険・衛生費,,はる果皮膚薬,1020,MICARD-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/04,2022/04/04
2022/04/04,4,4,支出,,副食物費,,生協4-1,4762,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/04,2022/04/04
2022/04/03,4,3,支出,,教育費,,ポンペイ展,4700,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/03,2022/04/03
2022/04/03,4,3,支出,,主食費2,,ランチ　ゆめはる,4924,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/03,2022/04/03
2022/04/02,4,2,支出,,住宅・家具費,,セリア,220,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/02,2022/04/02
2022/04/02,4,2,支出,,副食物費,,モリフルーツ,323,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/02,2022/04/02
2022/04/02,4,2,支出,,調味料,,業務スーパー,818,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/02,2022/04/02
2022/04/02,4,2,支出,,主食費1,,業務スーパー,213,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/02,2022/04/02
2022/04/02,4,2,支出,,副食物費,,業務スーパー,3815,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/02,2022/04/02
2022/04/02,4,2,支出,,教育費,,はる果　定期券　三ヶ月,31400,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/02,2022/04/02
2022/04/02,4,2,支出,,主食費2,,お蕎麦,1180,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/02,2022/04/02
2022/04/02,4,2,支出,,副食物費,,コロッケ,648,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/02,2022/04/02
2022/04/02,4,2,支出,,通信費,,IIJ,4766,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/02,2022/04/02
2022/04/01,4,1,支出,,主食費2,,美登利鮨,11110,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/01,2022/04/01
2022/04/01,4,1,支出,,通信費,,ビッグローブ,1763,SONY Family Card - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2022/04/01,2022/04/01
2022/04/01,4,1,支出,,主食費2,,おにぎり屋さん,999,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/01,2022/04/01
2022/04/01,4,1,支出,,娯楽費,,上智大学ソフィアベアー,1976,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/01,2022/04/01
2022/04/01,4,1,支出,,副食物費,,スターバックス,1178,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/01,2022/04/01
2022/04/01,4,1,支出,,職業費,,Atok,330,三菱UFJ-VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2022/04/01,2022/04/01
